LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
I9HCK3A6XH,65,57824,207724,702,83,1,22.13,24,0.51,High School,Unemployed,Single,No,No,Other,No,1
8EH7CQDKXJ,58,115389,207892,448,4,3,21.16,36,0.33,PhD,Full-time,Married,No,Yes,Business,Yes,1
3E6P2YVZFE,60,93023,192654,388,2,4,12.34,12,0.21,High School,Self-employed,Divorced,Yes,No,Home,No,1
DLHN6ZVC5I,48,15765,221302,362,77,4,14.16,36,0.21,Master's,Full-time,Married,No,No,Home,No,1
ACNV80WEMM,34,138387,203262,556,94,2,2.32,48,0.38,High School,Self-employed,Divorced,Yes,Yes,Business,No,1
Y49OUUKEJ9,38,24682,145256,534,9,4,11.56,36,0.31,Bachelor's,Part-time,Single,No,Yes,Education,Yes,1
VG9Z8PTYYL,35,15045,135111,376,82,3,5.94,12,0.87,PhD,Unemployed,Married,No,Yes,Home,No,1
MPUKPQJJ0I,33,39282,170472,389,61,1,24.04,12,0.71,PhD,Full-time,Divorced,No,Yes,Auto,No,1
LIC28GTFCL,21,83380,113084,384,39,3,5.44,36,0.31,Bachelor's,Full-time,Divorced,No,No,Business,No,1
DZ19G3G6UW,64,87106,35240,447,35,1,20.55,48,0.69,High School,Full-time,Single,No,No,Other,No,1
M7TUW5748N,27,25228,95082,569,39,4,11.96,60,0.3,Master's,Part-time,Divorced,Yes,No,Business,Yes,1
X4RZY3VPSB,31,32820,145147,430,15,3,23.95,36,0.19,High School,Unemployed,Married,No,No,Auto,Yes,1
JAXT8YT792,42,18538,125170,808,28,1,24.38,60,0.54,Bachelor's,Self-employed,Single,No,Yes,Education,Yes,1
6YWO4RH73T,69,22963,208897,681,3,4,8.61,12,0.53,PhD,Full-time,Divorced,Yes,Yes,Education,Yes,1
HNTNA2SE3Y,22,59038,183227,556,27,2,22.31,60,0.8,PhD,Self-employed,Married,No,No,Auto,No,1
2IV7B1IAZ3,50,55480,98998,465,11,1,13.96,36,0.88,Bachelor's,Part-time,Married,No,Yes,Business,No,1
GRKOK2CKF8,49,20558,220630,361,29,2,2.82,60,0.51,High School,Full-time,Divorced,Yes,Yes,Other,Yes,1
HI3CU9UBCE,21,98452,213401,465,69,1,18.66,60,0.8,Master's,Full-time,Divorced,No,No,Home,No,1
IMKN3F5QAB,37,139220,54498,564,41,4,9.08,48,0.72,Bachelor's,Unemployed,Divorced,No,Yes,Other,No,1
N4HY2ZTZEM,62,29867,175525,629,36,2,11.01,12,0.79,PhD,Part-time,Single,No,Yes,Education,No,1
OZPOKNMYZS,18,100565,41222,452,49,3,19.25,24,0.56,High School,Unemployed,Single,Yes,Yes,Other,Yes,1
Z0BNBTCOMO,48,46155,170814,583,66,3,15.75,36,0.17,Bachelor's,Unemployed,Single,No,No,Auto,Yes,1
IXKE7GEHTV,31,82998,237170,638,40,3,14.48,12,0.12,High School,Unemployed,Married,No,Yes,Auto,Yes,1
W228YC7X0E,23,74772,9165,623,76,2,14.62,24,0.6,PhD,Part-time,Single,No,Yes,Home,No,1
57JBCMQLOF,20,128238,107740,744,25,2,9.15,12,0.8,Master's,Self-employed,Married,No,No,Education,No,1
ZV4Y5JPLNF,57,28901,15413,389,2,4,5.09,48,0.68,Master's,Self-employed,Divorced,Yes,No,Business,Yes,1
V91GT7LVI7,31,49949,175046,740,97,3,16.96,60,0.44,Master's,Part-time,Divorced,No,No,Business,Yes,1
XGCI02BG97,53,18140,217509,398,26,3,24.9,24,0.68,Bachelor's,Full-time,Single,No,Yes,Business,Yes,1
MXOFIOGDBN,25,68054,28678,315,46,1,21.52,60,0.65,Master's,Unemployed,Married,Yes,No,Other,No,1
4TBMUCN9FL,28,115166,211439,461,41,1,24.79,60,0.59,Master's,Full-time,Divorced,No,Yes,Other,Yes,1
ASIK0DN4MD,42,15331,147971,471,83,3,22.84,60,0.21,High School,Part-time,Married,Yes,No,Home,Yes,1
00GWIIG6WF,67,34257,28450,586,94,1,15.42,36,0.4,Bachelor's,Self-employed,Single,Yes,No,Other,No,1
SWXWR2XYIW,25,15716,136374,418,84,3,20.48,48,0.54,High School,Part-time,Married,Yes,No,Business,Yes,1
0H7SR4DMU1,26,65853,227223,449,1,3,9.35,48,0.6,Bachelor's,Self-employed,Single,Yes,Yes,Business,No,1
XJO1PUQ19S,44,18782,65099,352,56,2,23.71,36,0.47,Master's,Unemployed,Single,No,No,Business,No,1
X7V0CGSHO4,20,38228,111500,592,35,2,24.53,24,0.22,High School,Self-employed,Single,No,No,Business,No,1
WU12H81172,50,142313,42653,788,46,4,13.7,36,0.4,PhD,Part-time,Single,No,No,Business,No,1
5T7JI2RWSS,21,149453,164927,793,27,4,9.71,24,0.8,Bachelor's,Full-time,Divorced,No,No,Other,No,1
0JB4X524GB,51,145382,5214,520,15,3,18.18,24,0.66,Bachelor's,Part-time,Single,No,Yes,Education,Yes,1
9DTEDXFQF8,54,114638,183213,347,84,2,9.12,12,0.23,PhD,Unemployed,Single,Yes,No,Home,No,1
Y62XU5JU6Y,35,44400,185317,783,19,1,8.07,60,0.85,Master's,Part-time,Single,No,No,Auto,Yes,1
BZK0OODTR3,30,60792,67763,344,55,2,19.22,48,0.77,High School,Self-employed,Married,Yes,No,Business,No,1
DN8D4EHH1N,37,92969,210803,642,0,1,16.27,12,0.33,High School,Full-time,Single,Yes,No,Business,No,1
3XP1WXGV5Q,27,77331,208545,316,97,2,23.83,24,0.62,PhD,Part-time,Single,Yes,No,Business,No,1
ODEBQ9N33O,35,45629,46585,638,39,4,6.78,36,0.88,Master's,Part-time,Single,No,No,Education,No,1
W9G1LMX7QV,37,20290,88435,395,39,1,15.43,60,0.2,PhD,Unemployed,Single,Yes,Yes,Business,Yes,1
P123KYQUFX,37,81299,99600,756,10,2,10.15,60,0.23,Bachelor's,Self-employed,Single,No,Yes,Other,No,1
NWTYFDW3R4,39,63778,53858,324,118,3,20.9,12,0.81,PhD,Full-time,Single,No,No,Other,No,1
A00F46HG7W,36,132299,108452,804,75,4,17.29,48,0.77,PhD,Self-employed,Single,Yes,No,Education,Yes,1
JG7L6EX36R,44,15301,177267,645,0,4,24.14,12,0.9,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,1
L6BKHRRTQK,38,84630,153915,639,86,1,2.75,60,0.61,Master's,Self-employed,Divorced,Yes,Yes,Home,No,1
43BKX2GOZQ,60,23202,204027,592,9,3,10.34,24,0.69,PhD,Unemployed,Married,No,Yes,Home,No,1
5SZBT5Y07N,20,34159,6544,371,85,4,4.36,12,0.39,High School,Full-time,Single,Yes,Yes,Business,No,1
JRXDLTQR8J,22,94119,186764,404,7,1,10.67,24,0.19,PhD,Unemployed,Married,Yes,No,Business,No,1
KM472MRPEY,32,131639,110275,715,18,2,7.23,12,0.36,Bachelor's,Part-time,Married,Yes,Yes,Business,Yes,1
POR21SV9CW,27,32516,249156,830,3,2,18.75,60,0.19,Bachelor's,Full-time,Divorced,Yes,Yes,Business,No,1
QD1NMUP466,49,16351,242325,588,28,1,15.87,24,0.26,PhD,Unemployed,Divorced,No,No,Home,No,1
NJLYMCDSE3,18,63550,10780,670,12,3,14.35,24,0.34,High School,Part-time,Divorced,Yes,No,Auto,No,1
OZI1WSF12D,32,26725,225261,302,51,3,10.55,60,0.85,Master's,Part-time,Single,Yes,No,Auto,Yes,1
CZI19880UO,52,18011,238658,300,24,4,13.03,12,0.3,Master's,Self-employed,Single,No,No,Auto,No,1
TVDF6XU642,35,19906,209333,604,58,4,24.51,60,0.28,Bachelor's,Unemployed,Divorced,Yes,Yes,Auto,No,1
G62VT04SYY,24,97213,216014,425,9,2,14.7,48,0.42,High School,Self-employed,Divorced,No,No,Other,No,1
OWMFDMAGK6,33,118944,248010,459,28,4,24.5,60,0.58,Bachelor's,Unemployed,Single,No,No,Other,No,1
2JX0TCT358,28,73186,245621,793,72,4,22.15,24,0.69,Master's,Full-time,Divorced,No,Yes,Auto,Yes,1
D0UEW34SHK,18,42939,101325,552,31,1,3.91,36,0.17,High School,Self-employed,Divorced,Yes,Yes,Auto,No,1
IU8C41GF5G,44,141725,241125,478,48,1,23.79,24,0.85,Bachelor's,Unemployed,Single,No,Yes,Home,No,1
WX17WDZXOK,26,25148,77985,587,79,3,17.8,48,0.53,PhD,Unemployed,Single,Yes,Yes,Auto,Yes,1
88VO3FPC3E,58,87668,43597,442,112,4,11.73,12,0.11,Master's,Part-time,Married,Yes,No,Business,No,1
AL10P896IR,41,134026,210273,471,111,1,20.31,60,0.26,Bachelor's,Part-time,Single,Yes,Yes,Education,No,1
DQQFVPFZTC,46,15089,47843,506,69,3,22.8,60,0.24,Master's,Part-time,Single,No,No,Business,No,1
21VKQZG6EH,27,24648,212100,754,82,4,21.27,36,0.68,PhD,Part-time,Single,Yes,No,Business,Yes,1
4TDVM6SYTC,45,85901,28977,443,5,2,19.85,36,0.69,High School,Part-time,Single,No,No,Home,Yes,1
HTH020IDZ9,59,101618,35170,540,21,2,16.37,12,0.78,PhD,Self-employed,Single,No,No,Home,No,1
AQIRN1IWNT,38,27520,227903,815,57,4,9.78,24,0.76,High School,Self-employed,Married,No,Yes,Education,No,1
E4Y9JXBF5K,40,72772,228314,731,81,1,19.27,60,0.26,PhD,Self-employed,Divorced,Yes,Yes,Home,No,1
YZE8PD2HXD,26,67389,5750,783,57,3,13.58,24,0.28,PhD,Part-time,Single,No,No,Business,Yes,1
4OS8J9FJRI,53,50241,38400,502,53,1,13.28,12,0.89,High School,Part-time,Single,No,Yes,Education,Yes,1
BBA2W32ISV,33,99253,137528,320,46,1,4.8,60,0.73,Bachelor's,Full-time,Married,Yes,Yes,Other,Yes,1
R1IICQF2SB,29,89479,124428,426,26,4,11.46,60,0.5,High School,Unemployed,Single,No,No,Business,Yes,1
PVF9EJEA23,58,142078,27157,580,14,1,18.41,60,0.69,High School,Part-time,Single,No,No,Business,Yes,1
UYQUCWGR07,42,103707,240048,485,39,2,10.94,12,0.33,High School,Part-time,Married,Yes,Yes,Auto,No,1
8ELK4AB4G8,28,47536,233155,452,94,4,22.9,24,0.11,High School,Full-time,Married,Yes,Yes,Auto,No,1
Y2WU48JW3W,22,28267,210383,318,71,3,16.45,12,0.42,High School,Unemployed,Single,No,Yes,Business,Yes,1
7790ZC52NU,64,96449,18633,800,37,3,18.96,36,0.15,High School,Part-time,Single,No,No,Business,Yes,1
BYYDNDD48H,35,142271,38660,654,60,1,24.4,60,0.58,PhD,Unemployed,Divorced,Yes,No,Other,Yes,1
WG892MNBQH,50,97142,238348,358,107,4,19.3,12,0.16,Master's,Unemployed,Married,No,No,Business,Yes,1
W4HNE8XVXK,21,60616,215199,786,11,4,14.25,36,0.29,PhD,Full-time,Single,No,Yes,Home,No,1
7YVCG3EQFS,18,42607,90341,623,25,2,24.2,12,0.4,Master's,Part-time,Single,No,No,Other,Yes,1
FQPK6X4VRM,42,87536,34179,846,36,3,12.88,12,0.45,PhD,Full-time,Single,Yes,Yes,Auto,Yes,1
AO17O4AIUO,53,102160,192046,337,77,3,4.99,48,0.2,PhD,Unemployed,Divorced,No,No,Other,No,1
YKNXF7Z0AV,21,91517,152002,595,79,2,7.2,12,0.56,High School,Part-time,Divorced,Yes,No,Other,Yes,1
XYB9DL57C9,31,46906,159082,396,97,3,16.44,48,0.18,PhD,Self-employed,Divorced,No,Yes,Auto,Yes,1
F8FTJZJ16Y,50,17793,87735,487,44,3,2.71,48,0.8,PhD,Unemployed,Single,Yes,Yes,Education,No,1
YV6URSNZYY,20,21184,70099,489,21,2,15.02,24,0.47,PhD,Self-employed,Divorced,Yes,No,Education,No,1
D0YJNNTI80,21,123592,92372,712,55,2,21.82,24,0.44,Bachelor's,Full-time,Divorced,No,Yes,Other,Yes,1
YWEGMYNMM0,20,119356,215259,382,41,4,19.73,24,0.17,High School,Part-time,Divorced,Yes,No,Auto,Yes,1
OBDD5P48YJ,31,32769,109085,673,24,3,24.31,48,0.13,Bachelor's,Full-time,Divorced,No,Yes,Education,Yes,1
7HQF30ESQ8,55,61740,78121,534,100,1,18.53,24,0.62,Master's,Unemployed,Single,No,No,Business,Yes,1
FNFFIEG7QU,36,16586,192942,788,15,4,5.68,12,0.63,Master's,Part-time,Married,No,No,Business,No,1
531FJWY9BR,18,56692,181034,583,50,2,21.39,12,0.84,Master's,Unemployed,Divorced,Yes,Yes,Home,No,1
IH6HO0JSO7,28,42599,230353,372,17,4,5.05,24,0.26,Bachelor's,Self-employed,Divorced,No,No,Other,No,1
5CZXRDRZBT,56,107826,177426,732,17,2,23.54,48,0.36,PhD,Self-employed,Single,No,No,Auto,No,1
0356C408OQ,20,58350,211553,640,4,1,24.76,60,0.16,Bachelor's,Part-time,Married,Yes,Yes,Business,Yes,1
WUA2YJKO05,29,17281,144016,719,43,2,4.62,36,0.64,PhD,Unemployed,Married,Yes,Yes,Other,No,1
JPG3655UST,21,29383,225095,426,80,3,18.8,36,0.74,High School,Unemployed,Single,Yes,Yes,Other,No,1
95SAUKM9OB,37,116278,204494,401,5,1,8.81,36,0.45,Bachelor's,Unemployed,Divorced,No,Yes,Home,No,1
JT60R4917Z,47,67832,204446,373,25,4,12.87,48,0.84,Bachelor's,Full-time,Divorced,Yes,Yes,Home,No,1
I7YB4D5CCQ,21,142687,19380,342,87,2,5.42,12,0.42,Master's,Part-time,Single,No,No,Other,Yes,1
EXJB918H1C,43,115398,169206,707,39,3,20.19,12,0.58,Master's,Full-time,Divorced,Yes,No,Other,No,1
HRYFVS1FRW,44,131875,120749,346,91,4,18.71,24,0.76,High School,Part-time,Single,No,No,Business,Yes,1
2J1APK5FRJ,37,126364,91618,568,17,2,13.86,36,0.44,Master's,Self-employed,Divorced,Yes,Yes,Home,Yes,1
5AE4L9TRCY,21,104951,220435,526,105,2,17.81,12,0.76,PhD,Full-time,Single,Yes,Yes,Home,Yes,1
4TBMUCN9FL,28,115166,211439,461,41,1,24.79,60,0.59,Master's,Full-time,Divorced,No,Yes,Other,Yes,1
LBJRIXV9RE,36,88395,54561,698,106,3,11.42,24,0.19,Bachelor's,Full-time,Single,No,No,Auto,Yes,1
OMFFYY53XM,61,99428,73828,411,3,4,17.77,48,0.53,Master's,Full-time,Divorced,Yes,No,Home,No,1
NEYSD94VNZ,33,136111,242104,411,31,4,19.44,12,0.77,Master's,Part-time,Single,Yes,No,Other,Yes,1
M5AVI5HJYN,26,53431,65686,654,83,1,23.92,36,0.41,Bachelor's,Unemployed,Single,No,Yes,Education,No,1
ND9UT1U2CC,24,32625,188105,741,4,4,2.93,48,0.5,Bachelor's,Unemployed,Single,Yes,No,Education,Yes,1
T41LNSJH2U,23,17380,38006,527,40,3,8.85,36,0.49,PhD,Part-time,Single,No,Yes,Other,Yes,1
YNCMCNYDSZ,35,81638,210629,620,4,1,14.66,48,0.44,Bachelor's,Full-time,Single,Yes,Yes,Home,No,1
XCG6BQ36Y3,42,62924,220086,551,23,4,20.91,12,0.48,PhD,Self-employed,Divorced,No,Yes,Other,No,1
7T8VNKE1PQ,27,57448,110173,338,54,3,21.88,24,0.68,High School,Unemployed,Single,Yes,No,Auto,No,1
A0A37AWUTK,55,36186,99133,547,17,4,17.77,36,0.22,Bachelor's,Full-time,Married,Yes,No,Home,No,1
IPQ63ZDVEX,31,64473,34183,594,51,1,20.17,36,0.69,Bachelor's,Unemployed,Single,Yes,No,Business,Yes,1
UBMF8Q8BGN,22,22963,51498,704,100,1,20.64,48,0.44,High School,Self-employed,Married,No,No,Auto,No,1
KKQM38SHLE,63,25580,238125,459,17,2,11.1,36,0.65,High School,Part-time,Single,Yes,No,Business,No,1
JZ112UUISR,30,61662,37276,375,45,1,12.96,12,0.42,High School,Self-employed,Divorced,No,No,Home,Yes,1
0W0N294YL3,32,120416,150223,804,51,4,17.91,12,0.16,PhD,Unemployed,Single,No,No,Business,Yes,1
6M1B81OUPQ,46,130241,130354,546,77,4,20.84,48,0.75,Bachelor's,Full-time,Single,No,No,Auto,Yes,1
NLD35CULH8,39,22681,214499,462,13,3,14.61,36,0.23,Master's,Unemployed,Single,No,Yes,Business,No,1
X5P1L69YMC,20,90602,185689,599,88,2,15.38,60,0.54,High School,Self-employed,Single,Yes,Yes,Education,No,1
PWMQF6ZERI,27,29132,39320,555,81,4,15.76,60,0.12,Master's,Part-time,Single,Yes,No,Education,Yes,1
V9CIK89IN2,21,98677,221809,456,47,4,17.41,60,0.37,Bachelor's,Part-time,Divorced,No,Yes,Auto,Yes,1
7TQGTPUCBE,19,83344,160952,766,12,4,9.87,48,0.22,Master's,Full-time,Married,Yes,No,Auto,No,1
7N3YIFOABL,43,95396,114738,330,11,1,24.52,36,0.36,Master's,Self-employed,Divorced,No,Yes,Other,No,1
LWZZ2GDOAI,19,40511,239645,472,96,3,11.75,12,0.24,Master's,Part-time,Married,No,No,Education,No,1
PYB3KJ7NQ2,18,39736,161424,651,73,2,19.22,36,0.43,High School,Full-time,Married,Yes,No,Auto,No,1
92AIOF2J3C,67,84552,41384,769,2,2,22.53,24,0.7,Master's,Part-time,Single,No,Yes,Other,Yes,1
C48WNB4SNQ,29,139929,159353,339,23,1,8.16,60,0.89,Master's,Part-time,Married,No,No,Other,No,1
TRHQKMR40L,28,20609,183231,639,10,2,20.74,12,0.84,High School,Part-time,Divorced,Yes,No,Home,No,1
UP1NP39QD9,20,107945,37533,804,31,4,24.92,48,0.31,High School,Part-time,Single,Yes,Yes,Home,No,1
ENGMBRL15T,27,113314,244165,639,116,2,23.18,24,0.35,High School,Full-time,Single,No,Yes,Education,No,1
H0HE9RA51N,24,15223,222488,750,91,3,19.08,48,0.29,Master's,Self-employed,Single,No,No,Auto,Yes,1
SPPXMRCUKB,26,107466,158607,385,75,3,15.07,36,0.26,PhD,Full-time,Divorced,No,No,Business,Yes,1
ZAQI3EYY1B,45,66570,147599,849,101,4,10.41,24,0.47,Master's,Part-time,Divorced,Yes,No,Education,No,1
75GDD9IJBF,24,84818,205734,687,54,4,3.38,12,0.31,PhD,Full-time,Married,Yes,Yes,Other,Yes,1
Z3GCS5N0AQ,39,30679,160846,307,45,4,3.77,36,0.51,Master's,Part-time,Single,No,Yes,Auto,No,1
T50868AC80,28,145836,77162,630,52,1,13.33,12,0.75,Bachelor's,Unemployed,Divorced,No,No,Business,Yes,1
95OJET4WJW,27,87500,238451,462,24,3,8.57,48,0.47,High School,Unemployed,Single,No,Yes,Home,No,1
IXH1T77C0G,37,20580,177640,669,63,2,6.71,60,0.71,Master's,Self-employed,Married,No,Yes,Other,Yes,1
XF46H99699,36,34169,148559,623,7,3,20.77,24,0.27,PhD,Part-time,Single,No,Yes,Other,Yes,1
0H8TMVQD2K,19,16894,92357,396,42,2,2.07,48,0.31,Master's,Full-time,Divorced,No,No,Business,No,1
D5GMFR8CTU,51,19057,228245,350,95,2,5.48,24,0.13,High School,Unemployed,Married,No,No,Home,No,1
6K96RDS8IL,38,142040,200314,366,10,4,11.35,60,0.53,Master's,Part-time,Single,Yes,No,Auto,Yes,1
S67XRHZWMB,41,117176,49212,395,109,3,11.52,60,0.76,Master's,Unemployed,Married,No,Yes,Education,No,1
7U9ZMJTHRO,23,15304,128302,581,10,3,19.61,48,0.32,High School,Self-employed,Divorced,Yes,Yes,Business,No,1
P51XE3I4H5,20,34560,44768,410,70,4,18.08,48,0.16,PhD,Unemployed,Single,No,Yes,Other,No,1
G55XA6L4NG,66,123177,175620,427,56,2,24.88,48,0.86,Master's,Part-time,Divorced,No,No,Education,Yes,1
DRKV896CKZ,35,141183,179370,650,98,1,6.12,12,0.52,High School,Self-employed,Single,No,No,Other,Yes,1
Z81817PYEG,41,126315,185428,438,20,3,24.62,24,0.32,PhD,Full-time,Married,Yes,Yes,Auto,No,1
6E0U41RWA1,44,42115,112688,405,6,2,18.98,36,0.82,PhD,Unemployed,Single,No,Yes,Auto,No,1
Z1S036Z0K4,23,64964,125497,705,99,3,19.93,36,0.74,High School,Self-employed,Divorced,Yes,No,Education,Yes,1
3RP78OIGAD,67,48325,51829,350,6,2,9.67,36,0.24,Master's,Full-time,Divorced,No,Yes,Home,No,1
2Q6T64QZYZ,36,92770,182871,827,6,2,8.88,60,0.43,Bachelor's,Self-employed,Divorced,No,Yes,Other,Yes,1
W6EEA19H6I,24,21758,109291,753,94,4,22.86,24,0.49,High School,Unemployed,Single,Yes,Yes,Home,Yes,1
9GJHCZCDLK,48,39994,62121,325,114,4,17.5,12,0.5,High School,Unemployed,Divorced,Yes,Yes,Home,No,1
YAEHI1YK7H,45,78219,97609,306,6,2,24.08,12,0.6,Bachelor's,Part-time,Married,Yes,Yes,Education,Yes,1
O2HNTDMJU3,39,62647,154674,419,85,3,22.63,24,0.6,High School,Unemployed,Married,Yes,No,Education,Yes,1
LKO1AVBAQA,52,31594,171777,795,117,4,22.01,60,0.87,High School,Self-employed,Married,No,Yes,Auto,Yes,1
F47DKFMH92,54,140930,125103,576,14,2,14.15,36,0.77,High School,Part-time,Divorced,No,No,Other,Yes,1
X34I4280R7,23,79932,208966,439,8,3,16.46,24,0.68,Bachelor's,Unemployed,Single,Yes,Yes,Education,No,1
5NJJ61QY37,59,30283,142174,388,83,1,16.69,12,0.29,High School,Full-time,Single,No,No,Education,No,1
JJATNATR17,21,27533,205199,507,80,2,9.79,48,0.77,Master's,Part-time,Single,Yes,No,Other,No,1
LXQIQR7M6N,41,31683,216645,683,61,3,14.79,48,0.69,PhD,Full-time,Married,No,No,Home,Yes,1
3A7RG7IL2R,55,36059,244582,426,1,4,20.98,60,0.37,High School,Full-time,Single,No,No,Other,Yes,1
T46RER2FE2,65,19886,204772,306,106,3,12.42,36,0.26,Master's,Part-time,Married,Yes,No,Auto,No,1
JWGMOH2TEK,48,70130,207623,558,43,4,5.83,60,0.45,High School,Self-employed,Married,No,No,Other,No,1
D2R19VLVV7,21,23187,104316,426,42,2,8.77,60,0.46,Bachelor's,Part-time,Divorced,Yes,Yes,Education,Yes,1
2VA25CG7VW,32,21360,209592,370,100,3,17.2,48,0.25,PhD,Unemployed,Married,No,Yes,Auto,Yes,1
YJ39D9KZX4,36,33013,54185,462,33,2,5.65,24,0.8,Bachelor's,Self-employed,Divorced,No,Yes,Auto,No,1
R3F7CY4TTI,68,16048,212393,720,32,2,15.12,24,0.83,High School,Full-time,Married,No,No,Auto,Yes,1
8CSEFB6ARA,55,56066,115123,320,28,2,21.03,48,0.29,Bachelor's,Self-employed,Single,No,Yes,Education,No,1
WYMLRHMLZ2,23,52409,230141,554,40,2,13.46,12,0.26,PhD,Unemployed,Married,Yes,Yes,Education,Yes,1
J8HKM30QXK,46,58118,169901,497,62,1,23.06,12,0.45,High School,Unemployed,Married,No,Yes,Education,No,1
000ELHLBPV,37,81658,152598,792,23,4,14.06,24,0.86,PhD,Self-employed,Married,Yes,No,Auto,No,1
4A1PSWRBPJ,48,70577,170447,391,54,4,21.17,48,0.73,Master's,Self-employed,Married,Yes,No,Business,Yes,1
RY74ZFOISR,20,24236,201244,584,36,1,3.81,36,0.2,High School,Self-employed,Divorced,No,Yes,Home,No,1
UZGSY76OD2,28,53341,69810,622,40,2,17.3,60,0.36,Bachelor's,Part-time,Divorced,Yes,No,Business,No,1
WPJQMJN19I,59,79645,241393,350,27,4,23.21,60,0.79,High School,Full-time,Single,No,Yes,Auto,No,1
KUOH6LN2FJ,29,61610,68267,822,62,4,13.79,12,0.87,Master's,Part-time,Single,No,No,Other,No,1
0JHO5KPFA3,32,125485,77774,841,47,4,20.98,60,0.87,Bachelor's,Part-time,Single,No,No,Home,No,1
FD7Y7SRLB3,53,60958,88496,814,55,2,18.51,24,0.54,PhD,Self-employed,Married,No,No,Other,Yes,1
D7PK29C5G2,34,53696,197934,646,37,1,7.96,36,0.18,Bachelor's,Self-employed,Single,Yes,No,Other,No,1
EEE4UX8O88,53,141254,83607,714,71,3,13.29,24,0.37,Master's,Unemployed,Single,No,Yes,Education,Yes,1
6TPQIAPCFN,24,30618,146455,392,111,3,18.1,60,0.24,Bachelor's,Part-time,Married,No,Yes,Home,Yes,1
N2UFXAT97Y,24,26744,182926,810,114,2,8.28,60,0.62,Master's,Full-time,Divorced,No,No,Education,No,1
OA5MLK7VOH,36,25987,79882,775,87,1,21.1,60,0.73,PhD,Unemployed,Single,Yes,Yes,Home,No,1
SMFMK2DUCF,54,35786,153184,437,24,2,22.57,48,0.31,Bachelor's,Full-time,Single,Yes,No,Home,Yes,1
XVSR5KFDS8,21,35959,200465,310,1,3,23.76,48,0.47,PhD,Full-time,Single,Yes,Yes,Home,No,1
GCO8Y0HKXG,26,18806,167117,592,45,1,20.98,48,0.31,PhD,Full-time,Divorced,No,Yes,Other,No,1
PKN4QV3974,21,123462,97723,695,61,3,10.37,36,0.45,High School,Unemployed,Married,Yes,No,Other,Yes,1
ETILBAO524,44,29646,213421,466,60,2,19.9,24,0.5,PhD,Part-time,Single,Yes,Yes,Education,Yes,1
40Q0UGRK89,34,88796,36416,529,52,3,4.42,48,0.69,PhD,Part-time,Single,No,Yes,Home,No,1
1618H92VV4,69,129206,163492,790,62,1,13.75,36,0.79,Bachelor's,Unemployed,Single,No,No,Auto,No,1
0MVJFPVNLC,22,51635,218688,521,30,3,11.8,12,0.62,Bachelor's,Part-time,Single,Yes,Yes,Education,No,1
71AZMZZ8QE,50,17156,240415,456,112,3,21.75,36,0.37,High School,Full-time,Married,Yes,No,Education,No,1
4DEOHY0YSB,48,98345,70642,820,68,3,20.87,60,0.21,PhD,Part-time,Married,No,Yes,Business,Yes,1
BX78T9MVUG,20,68937,202998,513,101,1,23.59,36,0.87,Master's,Part-time,Divorced,Yes,Yes,Home,No,1
4SA5ENBI0E,18,72374,110428,397,79,2,17.68,12,0.9,PhD,Unemployed,Single,No,No,Other,Yes,1
5FJBFDJV0U,47,79460,108976,660,74,4,16.27,60,0.13,High School,Part-time,Single,No,No,Business,Yes,1
8CACB5JHKI,22,135430,191103,414,17,4,3.64,12,0.12,Bachelor's,Full-time,Married,Yes,No,Other,No,1
C8LO8O24IF,38,92151,176414,345,10,1,18.34,24,0.65,High School,Full-time,Single,Yes,Yes,Auto,No,1
WZJE0VQS0U,34,45023,134916,573,10,1,17.67,24,0.48,High School,Part-time,Divorced,No,No,Business,No,1
O82DUN4PQV,53,62601,20030,834,22,2,18.39,12,0.23,Bachelor's,Self-employed,Married,No,Yes,Business,Yes,1
3I88LF4U0P,59,31695,125368,301,82,3,21.11,60,0.53,PhD,Self-employed,Divorced,No,Yes,Home,No,1
CCYQ2TNJP9,28,94462,13472,462,64,4,10.84,12,0.3,PhD,Part-time,Single,No,Yes,Auto,Yes,1
B6YNRCGNB3,50,136750,166436,721,12,1,15.76,12,0.3,High School,Unemployed,Single,Yes,No,Business,No,1
UUD8JFRWN7,20,127890,212299,328,77,4,23.33,60,0.12,Master's,Full-time,Single,Yes,Yes,Home,No,1
UQWJF7KW4S,31,102897,17847,552,109,4,23.68,36,0.29,Bachelor's,Unemployed,Single,No,Yes,Home,Yes,1
NYNYUNNNR3,67,101948,136192,349,21,4,19.09,12,0.59,Bachelor's,Self-employed,Single,No,No,Education,Yes,1
H0KEHXD9SH,33,75634,117097,760,39,4,23.2,60,0.56,Master's,Unemployed,Married,No,No,Auto,Yes,1
53KD45IGDW,20,34366,168158,557,20,3,13.82,12,0.82,PhD,Unemployed,Divorced,No,No,Business,No,1
VY4YGRCY1M,46,85899,68380,817,30,1,4.02,12,0.19,High School,Full-time,Divorced,Yes,No,Auto,Yes,1
83ONQIF0LY,25,43921,182590,357,33,2,18.34,48,0.73,PhD,Unemployed,Divorced,Yes,No,Home,No,1
